NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
406.1,462.1,449.7,452.1,720.0
653.4,732.0,689.1,717.2,960.0
512.8,634.3,562.5,694.3,720.0
482.1,493.2,435.4,394.0,520.0
456.1,588.4,567.2,657.0,680.0
415.4,550.1,458.7,475.6,260.0
568.3,646.9,586.1,547.0,440.0
573.5,554.6,508.6,651.7,500.0
491.3,602.9,489.8,493.6,0.0
602.9,632.9,604.4,673.3,800.0
544.2,610.2,544.2,382.2,340.0
487.3,511.9,535.5,517.6,360.0
569.1,647.4,620.5,624.3,500.0
406.3,483.5,503.4,477.8,360.0
498.2,631.4,557.9,416.8,420.0
522.1,627.4,549.4,478.8,540.0
436.3,630.7,578.6,662.0,840.0
453.1,539.3,410.3,509.2,440.0
447.2,576.8,435.1,494.0,520.0
397.3,601.0,460.6,396.4,360.0
405.3,479.5,483.9,443.9,360.0
659.2,685.5,678.2,685.6,800.0
584.2,656.1,632.2,528.1,460.0
464.9,450.1,407.1,419.2,0.0
461.7,520.4,388.1,497.8,360.0
380.5,491.5,421.2,454.1,580.0
390.6,504.4,514.0,512.8,300.0
396.0,498.1,385.2,404.4,380.0
433.5,470.7,422.2,382.1,540.0
576.2,621.6,551.0,595.0,640.0
371.6,507.8,414.5,506.0,0.0
496.3,613.2,556.7,499.3,580.0
445.5,550.6,588.9,590.2,500.0
547.7,520.0,530.9,479.1,560.0
433.6,559.1,458.5,392.5,480.0
383.6,660.7,605.5,369.4,400.0
693.8,717.7,624.2,783.6,840.0
737.6,739.8,633.1,815.8,920.0
400.7,561.3,557.9,626.0,380.0
452.0,644.9,595.5,467.8,660.0
532.8,539.6,564.1,602.3,340.0
417.7,590.1,545.1,425.5,380.0
420.7,620.8,592.3,529.7,600.0
406.2,633.2,541.8,550.4,900.0
509.3,653.4,570.0,661.1,680.0
411.4,503.3,532.4,487.4,420.0
414.6,473.1,447.2,477.8,460.0
392.2,621.4,551.0,484.7,400.0
498.0,586.6,526.3,440.7,560.0
528.1,638.0,511.9,560.1,580.0
507.4,653.9,657.7,490.6,720.0
382.4,440.5,386.3,521.2,500.0
591.3,660.8,583.0,684.6,900.0
429.5,628.7,556.5,659.0,480.0
459.4,467.1,515.2,502.7,360.0
537.8,468.8,509.9,444.6,400.0
439.0,643.4,641.8,525.5,840.0
402.0,522.4,470.3,419.1,340.0
612.0,638.4,581.8,536.9,580.0
458.1,452.0,427.0,432.4,560.0
522.7,436.4,520.6,501.9,560.0
461.7,600.5,616.7,521.3,800.0
439.2,401.7,496.5,610.9,320.0
424.5,587.9,442.8,518.0,380.0
556.4,676.8,571.8,705.1,920.0
394.1,522.7,542.8,469.9,580.0
445.1,617.5,540.9,508.7,720.0
597.9,647.3,611.6,635.9,640.0
535.6,570.4,530.8,534.5,400.0
427.1,486.9,543.9,374.9,520.0
670.1,695.7,667.7,718.2,920.0
469.1,470.5,448.1,471.4,560.0
566.5,620.5,600.3,554.7,700.0
538.3,507.3,487.3,503.9,640.0
546.5,677.6,567.1,441.4,620.0
469.7,422.6,486.3,429.1,320.0
531.4,594.3,541.8,593.0,600.0
471.1,519.2,539.3,519.5,480.0
469.1,592.5,499.9,431.9,600.0
406.2,629.3,599.6,417.8,640.0
585.6,623.8,584.3,644.0,660.0
552.3,648.8,597.9,557.1,580.0
455.9,454.6,470.6,430.2,460.0
459.7,600.5,515.9,518.5,480.0
383.6,550.9,543.7,619.1,600.0
519.6,591.1,494.9,387.6,520.0
488.0,612.5,606.8,522.5,560.0
562.6,519.1,584.5,639.3,560.0
464.0,517.6,542.9,630.1,700.0
401.6,476.8,447.0,382.4,580.0
531.6,642.8,574.9,502.5,620.0
530.0,617.7,577.2,635.7,0.0
549.4,656.3,614.3,562.2,600.0
614.8,703.5,663.1,619.8,720.0
449.9,605.6,594.9,447.9,440.0
486.5,682.1,606.3,677.0,600.0
422.1,535.5,518.0,485.4,400.0
563.3,568.6,546.3,451.6,560.0
519.1,412.9,503.4,421.1,540.0
477.4,499.7,577.4,625.8,340.0
555.9,644.6,607.8,630.8,640.0
452.0,632.4,606.3,473.6,520.0
475.4,480.4,561.1,435.7,460.0
563.2,664.1,457.8,512.1,620.0
450.7,585.9,582.8,446.2,540.0
407.5,607.9,530.1,405.4,360.0
368.4,461.1,365.5,475.3,320.0
500.6,548.9,483.4,470.8,500.0
433.1,516.9,540.5,455.8,280.0
503.7,609.7,548.3,544.0,320.0
530.0,662.6,587.2,544.8,580.0
469.2,644.1,609.3,660.3,660.0
588.1,573.5,559.0,616.8,600.0
444.0,567.1,484.5,521.7,360.0
477.8,550.2,528.7,627.5,480.0
416.2,463.6,487.3,446.8,280.0
628.5,631.4,588.4,813.2,480.0
423.1,567.5,551.5,529.8,600.0
431.9,415.8,361.0,508.8,340.0
509.9,608.3,575.7,493.1,700.0
566.3,599.3,524.8,433.5,460.0
425.0,607.0,481.4,542.0,500.0
487.8,523.6,544.4,472.6,600.0
446.5,476.9,459.6,459.2,280.0
390.2,583.4,514.5,451.6,520.0
605.4,656.9,546.5,550.4,600.0
588.3,575.4,590.1,586.3,620.0
478.1,602.4,534.0,427.9,620.0
517.7,404.7,398.9,489.5,360.0
575.8,657.2,581.4,667.2,720.0
652.9,646.0,627.3,704.4,840.0
427.6,505.1,443.1,386.9,440.0
572.6,602.2,462.6,402.1,480.0
505.1,648.9,511.8,535.2,480.0
444.1,590.4,505.3,504.5,460.0
579.8,615.3,493.6,607.1,720.0
464.2,620.6,611.1,591.0,720.0
448.9,596.4,553.8,506.1,480.0
560.9,714.0,631.6,542.9,560.0
446.6,440.6,539.3,489.3,600.0
493.7,642.7,586.0,690.2,940.0
431.9,627.9,578.1,604.2,540.0
382.0,553.5,483.8,399.8,660.0
490.4,605.2,510.8,496.9,540.0
417.8,572.0,507.1,440.2,580.0
429.7,532.5,571.8,716.6,740.0
523.7,649.0,598.1,706.6,640.0
469.9,650.5,584.9,501.4,520.0
443.9,525.3,515.9,452.1,340.0
513.5,632.9,571.8,523.4,540.0
390.6,594.8,443.0,478.9,440.0
400.3,576.3,376.7,466.8,380.0
497.6,620.9,568.1,449.8,480.0
510.6,620.7,512.7,499.8,440.0
443.3,510.5,455.6,451.3,380.0
647.4,692.7,607.5,664.8,800.0
471.2,464.8,502.4,506.8,620.0
598.5,665.9,603.9,609.8,540.0
416.9,631.8,514.6,419.1,720.0
414.1,567.0,457.7,374.9,560.0
437.9,653.2,498.1,475.0,320.0
523.1,532.9,492.6,606.6,560.0
526.6,636.1,504.4,656.3,320.0
428.3,549.2,533.5,536.2,540.0
466.0,457.4,515.0,590.2,520.0
749.1,722.3,659.3,781.4,940.0
400.9,649.8,567.3,440.2,460.0
432.0,573.9,549.4,431.1,500.0
415.4,493.7,421.9,459.5,400.0
435.8,580.4,491.6,421.4,320.0
483.3,668.8,593.1,400.2,640.0
456.5,434.2,463.8,553.8,360.0
421.9,606.6,580.1,605.4,380.0
620.3,670.9,636.1,618.8,880.0
451.7,614.8,495.3,615.8,400.0
600.0,554.2,567.7,555.1,540.0
423.1,555.9,501.8,493.8,560.0
441.5,577.2,552.0,556.3,560.0
439.7,532.7,416.9,433.0,480.0
506.5,659.9,568.9,554.1,660.0
473.8,608.2,542.8,522.9,560.0
497.7,655.7,593.0,607.8,800.0
611.6,652.7,586.8,751.5,860.0
549.8,554.6,554.9,538.8,440.0
472.7,591.6,517.6,586.2,520.0
439.1,603.0,534.5,394.1,380.0
444.0,434.5,382.4,445.1,640.0
529.9,528.7,472.6,585.0,560.0
497.9,606.8,623.5,597.0,680.0
545.7,540.5,480.4,540.6,640.0
402.0,477.6,466.5,574.9,280.0
580.7,653.4,550.8,606.5,740.0
456.2,559.0,416.4,475.3,520.0
544.6,639.4,600.4,602.9,640.0
544.6,637.2,527.6,463.4,660.0
382.5,502.9,459.4,469.7,320.0
464.9,474.5,409.6,429.9,600.0
414.7,567.4,512.5,425.3,340.0
435.9,651.2,570.0,589.8,620.0
499.5,557.6,445.5,395.2,600.0
546.8,623.0,554.0,568.0,660.0
537.0,433.8,509.4,688.9,760.0
389.8,398.4,520.7,479.1,340.0
419.4,572.4,480.3,394.8,560.0
632.0,625.0,610.7,642.4,660.0
435.0,429.5,391.6,480.8,360.0
369.1,511.8,451.9,406.4,300.0
574.5,650.0,573.6,674.7,780.0
471.2,444.1,514.7,428.8,320.0
454.2,566.1,568.6,545.8,580.0
538.4,499.1,406.4,492.1,300.0
511.4,498.4,421.8,431.8,240.0
513.6,671.2,573.3,550.8,600.0
505.7,648.9,574.3,658.9,600.0
511.8,605.9,586.5,385.8,600.0
428.1,523.5,492.1,429.3,420.0
434.5,640.4,565.7,397.5,760.0
431.0,572.5,416.4,551.1,340.0
401.1,544.6,385.6,448.1,280.0
526.2,596.9,545.3,595.1,520.0
536.5,696.1,590.3,648.6,760.0
560.1,631.5,574.4,488.5,360.0
474.0,628.1,565.3,470.6,760.0
398.5,560.3,420.8,551.3,300.0
496.6,656.2,562.2,698.6,720.0
438.6,432.8,443.4,405.3,220.0
508.7,580.2,526.7,612.2,540.0
554.1,616.5,554.8,483.3,840.0
562.4,449.8,480.6,459.6,380.0
554.8,589.7,475.7,582.5,480.0
429.8,610.1,472.4,449.6,580.0
516.9,644.9,628.8,667.0,400.0
602.4,674.7,618.5,664.2,940.0
463.1,467.0,411.9,377.9,520.0
545.5,635.0,597.4,761.1,760.0
512.9,635.4,528.4,568.9,600.0
441.0,523.7,435.9,441.6,540.0
480.9,601.5,526.0,486.0,360.0
443.0,578.7,519.4,501.3,680.0
460.4,414.0,557.8,408.6,420.0
438.2,452.7,581.8,504.8,520.0
790.9,708.3,690.2,946.7,900.0
444.1,468.2,429.1,540.5,500.0
537.8,648.4,561.5,503.5,720.0
438.4,614.3,464.5,564.6,500.0
652.2,712.1,640.3,832.9,920.0
570.2,615.0,507.5,682.1,480.0
453.6,551.7,508.1,490.9,340.0
523.6,565.5,444.1,536.7,320.0
600.1,660.7,618.1,441.6,680.0
634.2,675.2,595.0,656.4,700.0
516.9,652.0,509.0,443.1,540.0
542.0,474.7,435.3,426.2,360.0
511.6,662.0,622.8,624.8,740.0
374.7,529.2,539.1,433.0,0.0
468.9,439.4,492.2,389.9,560.0
402.7,646.2,597.3,810.5,600.0
621.3,665.8,644.3,716.3,840.0
406.8,541.3,489.5,424.4,0.0
488.5,512.4,507.0,598.3,440.0
547.7,664.8,571.0,576.2,600.0
628.7,668.7,642.7,550.3,720.0
408.1,549.4,576.6,486.3,640.0
485.7,619.5,523.2,457.3,540.0
572.7,681.1,614.9,631.9,680.0
564.9,610.4,550.3,524.9,320.0
407.8,464.7,496.5,421.6,320.0
410.3,557.3,442.5,496.9,520.0
408.8,408.3,502.0,561.9,660.0
441.1,510.8,487.3,441.5,540.0
431.5,567.0,472.1,668.7,360.0
451.1,448.4,491.6,455.4,280.0
537.6,606.5,580.2,571.7,620.0
581.5,603.4,587.0,497.1,560.0
762.6,747.5,737.3,891.6,920.0
550.8,659.4,641.3,716.6,700.0
523.3,597.4,592.3,628.2,800.0
460.7,560.4,453.3,456.4,520.0
442.5,605.9,573.3,526.4,500.0
586.9,663.9,614.6,620.6,580.0
423.9,639.6,625.0,662.0,760.0
494.1,637.5,626.4,662.5,620.0
422.1,619.7,557.6,515.8,340.0
453.5,554.6,459.1,428.9,360.0
593.8,682.9,619.4,700.6,860.0
634.7,676.1,630.4,685.8,660.0
482.3,554.6,501.1,525.3,380.0
431.0,621.5,545.0,377.8,580.0
457.4,490.4,442.3,600.2,560.0
522.7,598.9,542.0,582.6,720.0
546.8,594.7,556.5,530.8,800.0
401.8,487.5,387.9,487.5,320.0
464.6,566.5,404.7,453.0,400.0
587.1,628.0,519.8,565.7,480.0
570.2,637.6,543.1,525.0,340.0
571.7,414.9,496.5,689.6,440.0
478.0,596.3,602.5,556.0,660.0
535.7,518.3,530.0,586.5,580.0
503.6,654.2,621.4,621.7,740.0
430.9,650.5,575.7,434.7,560.0
657.1,719.9,612.5,786.8,920.0
479.1,479.9,534.7,556.1,360.0
499.6,599.8,565.8,545.2,780.0
446.4,525.3,576.6,551.7,640.0
645.5,666.7,622.0,756.4,960.0
577.9,612.4,506.2,682.2,940.0
457.4,589.6,537.6,501.8,560.0
473.8,622.1,517.9,650.2,380.0
529.6,528.8,455.8,604.2,360.0
461.7,642.7,626.7,446.5,620.0
484.2,524.5,511.7,429.1,460.0
550.4,626.5,595.2,661.8,760.0
455.2,603.5,588.5,505.0,560.0
495.4,595.7,546.2,441.2,500.0
410.0,552.8,491.1,458.0,360.0
627.1,686.2,646.3,618.5,760.0
471.8,568.8,432.2,470.5,540.0
567.0,604.6,558.9,515.8,660.0
362.9,509.2,491.2,377.5,360.0
491.4,526.7,455.6,431.9,700.0
543.5,624.2,606.3,729.8,640.0
629.1,681.1,641.7,723.2,840.0
517.9,630.2,555.1,500.2,400.0
414.6,591.1,441.5,427.7,480.0
539.7,580.6,544.1,520.8,360.0
376.8,482.7,506.5,448.1,240.0
385.3,429.3,466.9,618.0,360.0
380.5,459.7,441.9,523.2,320.0
402.5,396.4,402.6,370.7,200.0
645.2,682.6,693.0,682.1,500.0
526.8,599.4,558.1,625.8,360.0
453.4,554.2,519.1,384.3,320.0
486.3,576.3,532.7,461.3,400.0
596.6,704.1,656.5,650.9,820.0
418.4,399.7,498.2,437.8,240.0
424.5,516.0,405.5,474.2,280.0
395.6,460.7,395.1,398.7,420.0
448.0,454.0,493.2,521.8,440.0
441.6,556.9,486.7,526.7,820.0
421.2,408.6,409.0,410.5,360.0
459.8,589.4,483.5,549.2,400.0
476.0,616.7,522.2,607.8,620.0
523.9,650.6,551.9,564.2,520.0
435.5,408.4,398.6,407.7,0.0
407.3,523.8,384.8,493.4,560.0
453.3,482.1,572.5,524.4,640.0
496.5,640.6,550.8,572.3,320.0
478.0,607.8,522.2,505.1,360.0
445.8,594.9,488.6,498.7,620.0
382.5,544.3,475.5,400.6,620.0
465.9,502.8,429.6,453.6,0.0
436.6,582.1,447.3,461.4,360.0
519.7,531.7,484.5,588.9,400.0
383.8,484.2,466.3,545.5,540.0
401.3,607.5,594.7,526.5,360.0
454.3,600.2,566.1,387.8,680.0
617.0,639.2,599.3,654.9,820.0
511.4,611.6,585.2,423.1,380.0
373.2,484.3,433.4,504.6,480.0
399.4,566.8,515.1,534.2,320.0
437.5,607.6,561.3,401.5,580.0
497.1,586.0,547.8,487.4,580.0
587.1,577.8,386.1,516.0,400.0
387.5,670.8,608.8,533.8,620.0
402.2,521.2,372.5,510.6,380.0
580.9,612.9,605.2,675.5,800.0
473.0,587.6,497.8,433.8,560.0
414.8,548.1,409.3,485.0,0.0
462.2,619.3,594.0,604.4,680.0
583.6,580.9,588.4,558.5,520.0
444.3,444.7,556.9,508.7,560.0
503.2,567.8,527.4,422.8,740.0
504.1,613.9,523.0,566.0,320.0
447.5,632.6,584.8,515.5,760.0
429.1,448.6,477.1,570.5,580.0
430.0,563.4,481.2,388.1,360.0
522.5,531.9,463.4,440.2,620.0
452.5,460.2,437.5,428.9,440.0
397.9,528.5,475.5,443.7,380.0
517.0,622.8,574.7,648.7,360.0
456.1,636.6,385.4,674.2,560.0
448.6,467.2,490.6,383.9,400.0
492.7,594.5,581.9,588.4,440.0
489.1,606.2,562.5,722.5,360.0
433.4,633.7,583.1,460.3,600.0
770.0,750.6,678.1,879.0,920.0
426.9,539.8,430.5,430.3,660.0
453.0,548.1,523.3,516.2,380.0
439.5,434.5,529.2,483.1,340.0
518.6,580.3,590.4,389.3,520.0
406.4,467.1,421.0,460.1,300.0
504.7,626.2,583.8,579.9,420.0
372.3,416.4,369.7,542.4,360.0
384.0,489.9,441.7,425.0,280.0
479.5,495.0,570.8,454.7,640.0
396.7,463.0,485.3,433.0,320.0
449.1,420.8,553.8,454.5,340.0
455.4,566.7,466.8,462.2,440.0
463.2,627.6,569.4,553.6,680.0
481.6,610.2,514.4,421.8,600.0
479.2,578.0,559.3,585.9,580.0
627.3,680.4,616.9,757.9,900.0
496.5,604.6,541.9,593.7,560.0
446.5,624.5,548.2,598.3,560.0
444.9,589.8,543.8,543.2,460.0
524.6,586.5,519.1,605.0,840.0
595.7,607.6,542.1,458.8,800.0
516.6,661.8,628.9,624.2,840.0
396.2,469.2,436.4,438.5,0.0
476.7,577.8,530.7,518.6,740.0
414.6,493.5,469.2,388.5,600.0
602.4,654.0,616.4,815.3,640.0
517.6,492.1,496.0,573.4,480.0
647.1,688.9,640.4,715.5,940.0
532.1,469.2,405.9,414.4,340.0
579.8,633.9,585.3,660.1,380.0
617.5,713.2,664.1,741.9,860.0
507.8,595.3,601.1,533.2,480.0
559.0,670.3,604.8,693.2,860.0
453.1,557.9,547.8,545.6,560.0
555.3,618.0,556.6,654.3,720.0
490.3,561.8,518.2,494.4,460.0
431.0,600.1,547.8,596.0,340.0
683.0,677.2,615.6,854.4,780.0
501.6,660.3,606.7,523.0,720.0
513.7,601.6,543.8,434.5,280.0
579.2,656.1,615.6,740.7,720.0
551.5,630.3,568.8,691.9,640.0
478.9,573.0,563.2,422.8,420.0
501.9,607.3,571.6,505.2,600.0
615.5,656.6,625.6,544.7,620.0
635.1,729.2,618.9,738.2,840.0
468.8,617.6,587.0,504.1,580.0
482.6,627.7,564.2,502.9,360.0
486.1,518.2,530.4,455.3,360.0
418.0,459.3,475.9,426.3,240.0
489.1,647.0,503.1,610.8,800.0
623.1,665.6,582.8,643.8,880.0
485.2,644.5,546.6,457.9,400.0
480.7,506.1,474.7,434.0,340.0
415.7,584.9,462.7,526.9,640.0
439.0,590.6,541.3,577.8,360.0
440.7,464.6,500.1,400.2,280.0
732.2,763.4,684.1,755.9,900.0
477.3,493.8,455.0,496.7,240.0
476.2,629.4,602.1,626.3,400.0
520.5,617.9,591.0,566.0,600.0
611.2,660.5,601.5,515.8,560.0
545.7,608.1,553.5,507.3,680.0
403.2,500.5,460.9,604.2,0.0
471.2,608.7,558.4,494.3,500.0
558.6,595.6,558.9,628.8,580.0
445.2,564.0,554.6,490.6,400.0
416.8,478.6,456.0,423.0,280.0
525.1,652.2,579.9,545.5,420.0
530.3,652.3,625.9,538.7,580.0
372.3,544.4,475.2,511.5,360.0
463.6,654.9,590.9,603.9,700.0
592.7,682.7,646.9,690.5,340.0
580.6,634.1,504.5,658.4,560.0
414.7,568.1,462.1,430.6,360.0
515.6,524.4,540.1,506.6,560.0
559.4,600.3,597.0,609.7,800.0
496.0,622.7,539.0,597.7,400.0
392.1,519.0,485.0,492.5,400.0
428.6,614.7,553.6,543.1,560.0
478.9,520.1,480.3,414.9,580.0
539.7,595.1,506.3,495.7,620.0
474.1,587.3,498.2,523.0,640.0
524.1,553.2,495.4,554.5,380.0
398.8,436.3,440.3,439.8,280.0
506.4,601.1,586.1,603.8,540.0
433.5,525.7,388.8,453.5,460.0
454.9,560.1,397.6,480.2,320.0
463.4,598.0,386.6,478.1,480.0
579.9,697.8,626.9,761.3,880.0
457.6,534.9,489.3,421.5,500.0
563.2,647.6,613.2,611.6,600.0
547.0,569.8,523.3,450.8,380.0
371.3,422.9,440.4,500.1,320.0
418.1,481.1,492.0,530.5,260.0
377.6,480.3,516.6,449.2,0.0
453.3,641.2,599.2,640.9,600.0
671.1,749.7,645.8,759.9,980.0
376.8,575.0,495.2,559.0,540.0
462.9,573.4,525.5,664.4,780.0
449.5,486.4,378.9,452.1,360.0
539.5,635.7,604.7,698.9,580.0
460.2,480.6,418.2,525.6,220.0
605.4,614.3,584.9,649.5,680.0
634.3,688.1,650.0,827.7,800.0
430.8,570.8,514.8,473.9,600.0
501.0,615.0,465.6,430.6,580.0
544.6,589.1,483.5,469.0,340.0
501.8,616.2,612.6,436.7,520.0
516.4,612.7,500.0,644.9,560.0
469.4,517.5,457.7,562.4,480.0
517.1,585.0,556.8,624.1,560.0
518.9,417.0,441.9,501.0,420.0
488.1,451.2,557.5,442.4,520.0
618.6,695.6,591.6,645.5,360.0
503.9,603.6,457.7,487.5,460.0
767.1,729.8,667.1,771.3,800.0
555.2,645.7,587.0,527.7,800.0
436.5,509.6,470.8,386.6,600.0
551.1,609.7,413.6,411.4,260.0
518.0,646.7,592.4,644.1,580.0
578.5,673.0,526.9,675.7,800.0
506.3,660.3,608.5,640.1,500.0
600.1,678.9,683.6,678.4,960.0
439.7,625.0,595.2,611.2,560.0
543.9,680.9,591.8,733.5,800.0
491.0,589.0,571.4,408.3,600.0
427.2,504.1,421.2,486.6,340.0
466.6,598.6,428.1,409.0,440.0
421.3,605.6,507.2,531.5,680.0
453.6,447.2,373.2,430.8,360.0
442.6,535.3,397.2,552.8,280.0
603.0,660.7,599.2,560.0,600.0
451.9,600.8,515.6,439.0,420.0
530.9,628.0,511.0,594.7,560.0
440.2,599.4,513.7,569.8,480.0
478.8,573.3,545.5,574.3,380.0
556.7,641.7,601.1,623.7,640.0
485.2,448.6,495.9,511.6,460.0
406.0,473.0,552.4,469.1,500.0
503.8,566.7,567.7,604.4,720.0
543.7,446.3,459.0,508.8,280.0
383.2,432.3,359.7,406.2,360.0
401.6,495.2,521.3,446.5,600.0
401.1,477.8,458.8,432.7,360.0
584.6,661.0,584.5,510.0,700.0
381.5,525.8,447.3,495.6,300.0
488.1,488.8,528.7,578.7,720.0
520.2,600.2,574.4,456.1,380.0
415.2,532.6,615.9,488.1,360.0
502.7,549.3,452.8,436.5,600.0
467.8,616.6,414.3,398.9,560.0
407.6,435.0,495.0,526.4,560.0
422.2,573.1,574.8,482.3,360.0
493.2,625.5,584.8,413.4,520.0
580.6,522.7,618.1,547.9,660.0
469.3,420.2,590.3,390.7,780.0
667.4,722.7,684.7,748.0,840.0
437.8,477.2,542.9,402.2,480.0
405.5,441.2,449.8,570.6,300.0
637.8,684.8,618.7,748.6,880.0
609.6,677.7,611.7,676.9,840.0
518.1,596.5,536.8,472.2,580.0
444.4,461.3,452.9,491.1,600.0
431.0,514.5,549.1,551.3,500.0
513.6,595.5,547.4,489.6,480.0
446.9,539.5,528.4,391.9,360.0
446.7,532.4,332.1,397.4,320.0
483.6,545.9,510.8,453.2,280.0
392.0,537.8,596.4,538.8,480.0
444.4,503.7,540.0,509.9,440.0
611.3,669.0,572.1,718.1,700.0
462.5,526.9,354.6,427.1,0.0
613.8,648.9,638.8,530.0,580.0
433.6,619.9,566.5,607.5,440.0
411.1,574.8,429.1,446.8,840.0
427.2,462.6,547.6,631.0,260.0
435.8,578.2,497.1,501.5,340.0
550.5,683.2,581.9,487.2,440.0
512.4,526.0,543.7,529.5,340.0
423.2,502.8,493.1,440.1,360.0
616.7,698.4,722.2,722.1,600.0
598.6,647.5,653.1,470.6,760.0
530.9,458.9,497.9,640.9,520.0
463.6,636.5,576.8,603.6,360.0
418.3,448.9,395.5,451.3,360.0
500.4,536.9,398.0,454.7,540.0
597.2,655.6,620.1,694.1,920.0
394.4,545.0,511.4,563.9,320.0
470.3,637.9,634.8,540.7,760.0
566.3,646.8,652.3,507.8,840.0
482.7,562.9,562.9,480.4,600.0
620.0,666.3,614.6,718.7,840.0
467.4,623.3,597.2,451.0,500.0
404.9,517.0,403.7,486.2,300.0
545.2,572.8,562.1,587.3,540.0
470.2,441.8,531.9,500.4,560.0
605.0,692.0,661.1,639.8,760.0
409.5,556.3,543.1,532.4,360.0
603.4,640.3,623.6,706.3,600.0
522.7,639.8,635.3,621.4,680.0
443.6,626.0,568.6,694.3,440.0
517.6,474.9,461.4,522.4,560.0
519.6,587.2,587.0,478.2,620.0
455.4,517.8,504.3,535.1,340.0
467.7,635.1,573.6,419.0,560.0
496.5,620.6,565.4,634.3,580.0
492.6,625.8,562.9,477.2,520.0
427.5,421.4,479.8,402.8,400.0
575.1,654.4,632.8,735.7,840.0
393.6,508.0,466.1,562.3,400.0
406.1,515.2,432.8,424.5,340.0
533.1,630.9,568.7,625.6,680.0
579.0,657.9,500.5,489.9,780.0
591.1,671.1,627.8,673.5,720.0
514.0,615.1,460.4,488.3,360.0
429.5,541.8,425.8,397.5,480.0
520.7,476.1,546.9,496.8,320.0
515.5,525.2,351.6,512.1,280.0
596.0,628.3,501.9,653.4,360.0
387.0,590.2,541.7,390.9,460.0
418.5,615.7,556.5,671.3,820.0
481.4,520.9,439.6,494.3,500.0
517.8,635.8,495.5,482.8,660.0
573.3,610.2,564.3,657.0,600.0
577.0,609.0,533.5,438.2,780.0
482.8,619.3,557.2,487.9,560.0
524.1,646.5,575.7,420.4,660.0
560.5,614.5,591.1,704.0,740.0
510.4,637.0,558.9,560.6,360.0
609.8,647.7,576.2,777.9,660.0
452.2,595.5,503.3,606.9,640.0
678.3,790.2,681.2,714.5,920.0
446.1,423.6,376.5,407.7,320.0
460.4,611.8,470.2,485.0,560.0
549.1,618.8,616.6,560.5,580.0
571.3,595.3,490.1,532.6,520.0
608.0,636.9,609.3,719.3,800.0
413.5,490.7,473.5,514.5,520.0
427.9,624.9,608.7,564.3,820.0
484.1,543.7,520.8,496.2,360.0
592.1,683.5,624.6,740.4,900.0
539.6,676.8,621.8,614.8,860.0
505.1,660.1,634.9,571.3,380.0
628.8,674.1,665.3,639.6,720.0
467.2,628.5,599.1,619.2,600.0
637.5,667.2,677.2,677.6,800.0
545.5,624.5,528.3,602.6,580.0
467.5,467.6,493.7,538.4,280.0
409.1,464.4,488.8,449.0,380.0
476.1,605.7,393.6,412.4,280.0
372.5,501.1,490.6,562.4,420.0
448.2,641.7,593.4,491.4,520.0
591.0,666.4,632.6,673.4,720.0
460.6,611.9,414.9,425.5,700.0
463.3,572.4,452.0,521.1,380.0
587.8,641.1,650.5,755.4,700.0
502.8,709.8,583.9,679.9,320.0
433.4,532.0,545.3,509.1,580.0
617.8,710.5,621.8,798.7,760.0
415.1,430.6,475.2,446.1,320.0
505.0,652.7,546.3,504.0,540.0
404.3,579.2,504.7,398.6,360.0
517.2,608.0,561.3,442.7,400.0
453.7,454.9,493.2,377.5,320.0
386.8,443.3,466.9,544.0,540.0
628.4,699.0,615.0,412.7,920.0
451.3,629.0,555.6,606.8,560.0
515.2,524.4,441.3,526.7,440.0
576.8,661.5,607.6,607.7,600.0
458.3,609.9,553.3,470.3,620.0
505.0,585.0,559.5,738.5,680.0
578.0,664.0,608.4,662.2,560.0
516.2,641.1,563.7,653.0,980.0
412.6,539.6,429.0,392.1,400.0
424.5,475.3,524.4,489.6,540.0
507.2,643.5,602.9,474.6,560.0
403.2,524.3,420.6,448.0,520.0
457.3,476.4,534.9,559.0,500.0
553.0,655.2,629.6,595.2,560.0
449.6,601.6,551.6,513.0,540.0
449.4,571.0,547.4,659.1,680.0
432.7,424.0,438.7,441.6,340.0
434.2,600.5,520.0,558.7,500.0
498.4,616.9,557.9,494.2,580.0
572.0,709.1,694.2,742.8,680.0
532.1,638.2,567.8,675.6,780.0
536.5,437.4,450.6,408.9,340.0
444.3,494.3,454.3,503.5,500.0
414.5,485.3,412.8,517.1,280.0
449.0,644.0,538.5,473.1,420.0
483.9,597.0,546.2,541.9,320.0
464.1,510.1,386.9,549.7,380.0
363.1,550.4,446.6,469.6,540.0
484.2,570.0,533.5,405.3,500.0
410.8,601.1,625.6,627.2,900.0
596.7,749.6,710.6,786.8,760.0
527.4,626.3,508.9,399.9,580.0
549.5,626.6,608.4,481.1,440.0
491.5,614.3,589.7,482.4,780.0
596.2,643.8,608.8,587.5,980.0
522.1,626.1,610.5,581.9,760.0
500.8,506.0,450.8,496.2,320.0
404.2,566.6,524.5,528.4,740.0
623.4,692.8,683.2,725.3,600.0
397.6,427.1,553.8,404.7,340.0
425.0,616.8,536.8,542.9,600.0
452.2,585.7,545.7,511.5,0.0
454.2,556.5,501.5,693.0,520.0
440.7,412.3,467.2,538.3,440.0
400.0,574.5,499.7,446.9,280.0
