ID,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_MT,NU_NOTA_REDACAO
5405,440.3,624.7,575.4,660.0
5406,580.1,616.9,546.1,600.0
5407,585.9,645.4,681.4,780.0
5408,530.7,426.3,499.7,360.0
5409,477.5,595.1,407.8,740.0
5410,531.5,655.8,463.3,880.0
5411,590.1,651.5,522.0,520.0
5412,672.4,716.6,729.9,880.0
5413,445.5,591.0,562.4,540.0
5414,572.6,614.1,569.4,520.0
5415,501.1,464.1,442.6,360.0
5416,469.6,633.4,556.0,600.0
5417,401.6,616.2,490.2,420.0
5418,454.1,586.5,544.8,600.0
5419,461.9,511.6,397.9,520.0
5420,418.2,576.9,452.0,600.0
5421,494.1,650.0,692.3,360.0
5422,433.9,527.2,495.5,580.0
5423,505.6,519.7,460.7,220.0
5424,395.5,540.1,517.0,360.0
5425,389.6,439.5,501.4,340.0
5426,435.1,641.4,534.2,920.0
5427,406.7,506.3,414.0,380.0
5428,548.5,597.2,561.2,720.0
5429,620.7,663.8,638.9,620.0
5430,450.0,598.2,620.2,700.0
5431,554.1,630.3,690.6,860.0
5432,474.6,590.2,494.3,600.0
5433,605.4,518.7,650.0,660.0
5434,689.6,712.5,779.8,640.0
5435,505.9,614.1,438.7,440.0
5436,559.1,633.4,487.4,600.0
5437,505.9,602.8,594.3,640.0
5438,488.3,625.6,526.4,760.0
5439,460.7,618.1,504.0,640.0
5440,467.5,479.4,401.2,560.0
5441,400.8,526.1,505.5,740.0
5442,442.0,489.3,407.7,340.0
5443,560.0,654.9,619.6,460.0
5444,576.3,602.0,535.2,720.0
5445,407.3,509.4,477.4,360.0
5446,539.7,468.7,439.1,720.0
5447,483.8,581.0,579.5,680.0
5448,426.3,524.6,621.0,0.0
5449,443.9,592.6,448.7,380.0
5450,650.5,736.8,727.6,680.0
5451,422.3,584.3,420.5,440.0
5452,533.5,595.4,556.4,580.0
5453,656.0,705.9,723.0,780.0
5454,387.7,615.8,426.7,280.0
5455,538.1,650.4,616.7,540.0
5456,514.6,618.1,473.7,300.0
5457,601.3,643.4,489.6,760.0
5458,436.9,495.3,509.0,360.0
5459,577.3,650.4,676.7,440.0
5460,505.1,643.0,503.5,540.0
5461,481.9,470.1,398.8,480.0
5462,693.8,743.0,811.9,960.0
5463,525.5,592.2,554.6,540.0
5464,539.8,565.2,506.6,640.0
5465,432.5,626.4,497.2,380.0
5466,476.9,429.4,575.0,620.0
5467,390.4,516.9,540.9,640.0
5468,531.6,544.0,517.0,480.0
5469,587.7,445.7,691.0,500.0
5470,535.2,624.8,657.4,620.0
5471,524.3,607.7,560.5,480.0
5472,587.7,675.2,629.4,600.0
5473,511.2,650.9,754.1,780.0
5474,599.9,642.5,595.4,880.0
5475,411.7,606.7,503.2,340.0
5476,470.9,519.4,386.2,360.0
5477,506.3,521.1,598.6,620.0
5478,579.9,635.2,472.3,240.0
5479,397.2,519.5,452.2,440.0
5480,542.1,640.5,602.2,780.0
5481,597.7,648.2,735.1,660.0
5482,508.9,620.9,526.7,620.0
5483,407.5,607.3,410.4,440.0
5484,428.2,587.6,398.2,680.0
5485,489.3,616.4,508.8,340.0
5486,512.0,528.1,506.6,520.0
5487,447.4,435.7,422.0,320.0
5488,499.8,631.5,582.5,360.0
5489,492.2,560.9,544.2,720.0
5490,382.0,525.9,491.0,500.0
5491,522.4,497.2,477.1,320.0
5492,592.7,636.5,622.3,820.0
5493,392.2,417.4,444.2,460.0
5494,612.4,657.5,754.5,540.0
5495,560.5,692.8,617.2,560.0
5496,483.7,608.5,565.7,520.0
5497,491.1,426.3,500.3,320.0
5498,482.4,601.2,660.1,860.0
5499,474.3,597.6,490.1,360.0
5500,431.6,457.7,384.7,320.0
5501,436.4,592.5,560.5,640.0
5502,538.7,693.2,568.4,820.0
5503,540.2,669.7,642.1,440.0
5504,467.5,430.8,400.8,520.0
5505,399.6,487.7,427.0,760.0
5506,402.1,588.6,470.0,560.0
5507,421.5,427.8,436.1,580.0
5508,454.2,602.7,602.0,540.0
5509,479.5,563.2,501.6,380.0
5510,478.6,542.2,441.3,0.0
5511,404.6,403.3,490.1,380.0
5512,471.0,468.5,446.7,340.0
5513,571.8,407.8,467.8,540.0
5514,521.9,649.0,702.3,820.0
5515,423.0,597.0,553.1,420.0
5516,571.0,610.4,452.7,460.0
5517,495.8,586.8,433.3,520.0
5518,622.0,697.3,618.3,800.0
5519,501.2,436.1,662.9,480.0
5520,555.4,649.5,435.5,760.0
5521,425.2,444.1,437.6,400.0
5522,429.8,545.7,455.7,560.0
5523,513.5,566.0,489.4,420.0
5524,515.3,635.1,461.3,540.0
5525,509.1,629.2,618.6,640.0
5526,546.7,583.7,531.1,360.0
5527,577.8,639.0,585.3,740.0
5528,400.3,647.8,475.1,560.0
5529,464.9,524.5,380.1,600.0
5530,653.5,669.1,696.0,820.0
5531,527.8,429.6,508.9,640.0
5532,505.4,628.2,570.0,600.0
5533,467.0,539.0,665.2,400.0
5534,494.7,610.0,486.3,260.0
5535,536.9,627.9,600.8,580.0
5536,502.4,527.0,481.8,580.0
5537,578.0,591.2,485.5,540.0
5538,444.9,523.3,519.8,380.0
5539,512.7,612.2,649.7,500.0
5540,475.9,603.1,527.5,380.0
5541,484.6,580.6,440.1,540.0
5542,570.6,572.9,521.9,860.0
5543,440.9,612.3,478.7,560.0
5544,568.8,645.7,701.5,820.0
5545,440.8,505.3,474.4,460.0
5546,585.0,596.8,674.4,820.0
5547,465.0,539.2,487.5,360.0
5548,512.3,561.5,473.4,520.0
5549,706.0,728.3,707.6,960.0
5550,399.1,599.3,422.5,480.0
5551,605.0,688.5,728.7,720.0
5552,427.2,597.2,500.4,360.0
5553,540.0,500.0,482.5,780.0
5554,467.0,520.2,531.8,520.0
5555,513.6,436.3,522.9,520.0
5556,556.4,628.3,537.7,460.0
5557,570.7,510.6,691.8,880.0
5558,434.3,485.2,574.1,420.0
5559,436.5,543.9,432.6,320.0
5560,492.8,631.1,601.6,780.0
5561,521.0,589.7,571.5,520.0
5562,616.3,673.3,701.0,900.0
5563,582.2,608.5,466.3,740.0
5564,495.7,496.1,547.6,480.0
5565,659.3,691.6,711.7,760.0
5566,522.4,612.9,663.0,500.0
5567,573.4,595.4,689.8,780.0
5568,660.6,670.6,752.8,720.0
5569,552.5,671.5,695.9,960.0
5570,481.2,582.2,575.3,720.0
5571,378.7,582.4,538.5,540.0
5572,460.2,428.1,464.7,360.0
5573,442.7,460.3,395.2,380.0
5574,524.7,571.3,709.6,460.0
5575,555.3,618.9,688.9,780.0
5576,524.0,659.6,687.6,800.0
5577,540.7,630.3,522.6,600.0
5578,471.5,627.9,574.1,520.0
5579,559.3,586.4,520.5,800.0
5580,521.0,579.4,723.2,300.0
5581,414.3,458.9,435.6,0.0
5582,517.9,592.0,404.4,480.0
5583,552.7,638.0,494.0,600.0
5584,652.0,649.5,667.4,760.0
5585,432.4,501.2,441.2,320.0
5586,507.1,677.0,641.3,600.0
5587,592.2,661.2,673.5,440.0
5588,516.6,637.7,438.5,320.0
5589,596.0,658.6,527.6,460.0
5590,616.0,683.4,736.2,720.0
5591,401.0,520.2,463.0,300.0
5592,401.1,454.8,499.2,0.0
5593,464.1,569.6,380.7,0.0
5594,493.2,611.0,540.4,740.0
5595,458.2,472.9,456.4,280.0
5596,549.6,600.1,483.7,360.0
5597,628.1,674.1,619.3,720.0
5598,401.3,480.4,399.7,340.0
5599,524.2,529.0,465.4,680.0
5600,460.0,456.1,500.5,360.0
5601,403.9,534.9,542.1,500.0
5602,402.8,500.4,464.7,380.0
5603,419.1,631.7,522.8,680.0
5604,423.6,505.4,439.2,300.0
5605,386.8,500.0,545.6,560.0
5606,407.5,402.0,530.0,360.0
5607,478.5,559.9,409.1,360.0
5608,537.9,498.0,456.2,500.0
5609,439.8,612.6,442.0,280.0
5610,536.4,664.4,664.6,760.0
5611,645.1,640.9,538.4,540.0
5612,471.6,485.7,479.5,380.0
5613,501.9,608.8,670.5,460.0
5614,459.7,405.7,437.5,340.0
5615,388.7,480.4,511.7,280.0
5616,470.0,621.5,548.2,540.0
5617,503.6,635.1,714.7,640.0
5618,380.9,494.9,377.8,400.0
5619,551.5,668.9,496.8,840.0
5620,628.9,650.9,582.2,580.0
5621,443.6,425.0,583.8,520.0
5622,414.7,439.6,493.2,340.0
5623,387.1,573.3,708.8,880.0
5624,680.3,692.3,745.2,760.0
5625,603.3,663.2,587.7,760.0
5626,464.5,602.3,550.0,340.0
5627,500.3,554.1,709.2,600.0
5628,473.9,609.3,383.3,560.0
5629,551.0,633.2,678.2,380.0
5630,589.7,674.7,648.7,640.0
5631,457.8,604.0,451.8,400.0
5632,621.4,653.8,710.1,740.0
5633,545.5,698.0,653.5,660.0
5634,450.6,642.8,584.7,680.0
5635,376.7,595.8,561.2,580.0
5636,458.5,411.9,411.1,360.0
5637,480.7,585.8,503.0,340.0
5638,504.9,614.5,465.3,720.0
5639,398.7,413.9,415.7,360.0
5640,451.6,602.4,437.0,360.0
5641,392.9,508.8,529.1,320.0
5642,388.1,572.5,383.5,360.0
5643,437.2,455.2,466.4,300.0
5644,579.3,686.9,732.6,740.0
5645,568.7,636.2,474.2,560.0
5646,574.7,608.3,577.0,420.0
5647,483.3,508.9,644.2,740.0
5648,517.1,623.7,450.0,600.0
5649,456.5,424.4,495.0,500.0
5650,471.2,422.8,643.7,520.0
5651,579.0,672.0,645.8,840.0
5652,508.0,626.4,600.8,840.0
5653,416.4,604.5,524.7,620.0
5654,425.9,573.6,464.8,560.0
5655,552.3,647.4,682.4,780.0
5656,508.6,594.4,568.9,260.0
5657,517.0,614.6,485.4,380.0
5658,487.7,571.9,519.5,220.0
5659,375.3,466.7,566.7,320.0
5660,525.1,570.5,381.9,480.0
5661,499.1,553.1,630.8,460.0
5662,432.2,461.0,513.6,300.0
5663,583.7,683.6,624.7,880.0
5664,503.0,586.2,469.8,240.0
5665,442.1,605.6,548.1,400.0
5666,528.7,546.2,559.5,500.0
5667,447.5,630.1,654.0,540.0
5668,519.1,617.5,649.5,600.0
5669,392.0,483.8,657.0,720.0
5670,451.1,601.9,603.1,320.0
5671,564.0,620.3,622.0,560.0
5672,576.4,651.5,610.8,580.0
5673,509.1,598.2,615.4,600.0
5674,507.0,619.9,543.8,740.0
5675,631.0,672.0,759.0,800.0
5676,436.6,609.8,442.4,480.0
5677,557.0,615.0,510.1,400.0
5678,517.4,589.5,575.9,440.0
5679,454.4,619.4,585.5,560.0
5680,419.1,597.0,510.4,340.0
5681,449.9,609.3,587.2,620.0
5682,393.5,582.0,508.4,760.0
5683,485.9,664.0,540.8,560.0
5684,535.0,635.6,686.8,560.0
5685,495.8,484.1,512.0,540.0
5686,485.4,482.8,412.8,640.0
5687,561.7,568.6,429.3,560.0
5688,504.0,455.3,481.3,520.0
5689,420.5,604.7,654.6,760.0
5690,634.4,686.8,738.6,940.0
5691,487.8,461.1,571.0,360.0
5692,421.2,503.0,415.7,380.0
5693,497.6,610.1,533.1,560.0
5694,559.9,553.8,674.1,340.0
5695,427.0,579.3,504.6,580.0
5696,378.3,510.0,384.8,500.0
5697,423.6,619.6,515.7,620.0
5698,460.4,524.3,518.7,440.0
5699,584.9,657.1,694.4,940.0
5700,561.9,671.1,556.2,640.0
5701,520.2,487.0,530.2,680.0
5702,482.5,587.2,552.3,340.0
5703,617.4,676.6,685.2,780.0
5704,720.2,696.7,843.2,760.0
5705,508.8,498.3,407.8,300.0
5706,587.4,612.7,681.9,420.0
5707,423.8,502.9,517.1,340.0
5708,563.1,623.7,586.3,520.0
5709,500.6,602.4,603.0,420.0
5710,590.5,582.6,460.6,920.0
5711,368.7,430.8,483.3,240.0
5712,508.5,583.0,438.8,580.0
5713,405.2,462.3,483.3,360.0
5714,453.5,412.0,383.1,360.0
5715,480.3,580.8,426.0,580.0
5716,558.4,501.0,483.4,520.0
5717,507.3,542.2,596.0,640.0
5718,386.4,585.4,484.7,580.0
5719,453.1,574.4,476.0,280.0
5720,398.7,581.3,434.9,280.0
5721,577.6,591.9,605.6,560.0
5722,487.3,572.3,468.0,440.0
5723,436.3,598.3,548.1,320.0
5724,461.8,500.8,446.4,560.0
5725,425.4,648.8,426.5,560.0
5726,590.8,644.1,613.6,720.0
5727,446.6,589.4,461.2,400.0
5728,517.7,493.5,471.9,340.0
5729,519.3,468.3,450.6,720.0
5730,533.8,590.5,570.7,660.0
5731,569.3,631.0,692.9,480.0
5732,442.9,437.3,493.3,500.0
5733,583.3,568.7,661.8,640.0
5734,603.7,672.9,738.3,720.0
5735,453.5,454.0,453.8,300.0
5736,453.7,635.6,669.6,760.0
5737,502.1,659.0,620.6,580.0
5738,568.2,696.6,628.9,840.0
5739,545.6,636.5,663.3,860.0
5740,411.9,624.2,482.8,360.0
5741,391.1,502.7,430.6,320.0
5742,430.4,588.5,546.0,660.0
5743,549.8,593.7,604.1,560.0
5744,524.3,639.9,513.0,620.0
5745,492.0,602.1,667.3,520.0
5746,400.6,566.4,473.7,540.0
5747,406.5,548.5,429.8,340.0
5748,569.7,659.9,628.9,840.0
5749,555.9,586.4,441.5,760.0
5750,562.8,610.7,493.8,560.0
5751,585.7,669.6,648.6,520.0
5752,577.8,551.8,441.2,560.0
5753,411.1,529.1,393.4,280.0
5754,736.5,663.4,752.0,880.0
5755,455.9,522.2,468.6,420.0
5756,472.9,686.2,755.0,720.0
5757,590.9,691.6,513.4,760.0
5758,736.1,689.9,795.1,900.0
5759,531.0,591.6,586.8,660.0
5760,451.6,523.1,538.7,400.0
5761,401.7,536.7,417.0,420.0
5762,675.3,697.9,788.0,840.0
5763,400.8,483.6,514.3,360.0
5764,453.8,433.3,507.8,520.0
5765,563.6,634.6,652.6,400.0
5766,546.2,588.9,500.5,380.0
5767,591.9,675.8,713.7,860.0
5768,534.8,636.4,537.5,600.0
5769,521.1,529.9,597.2,600.0
5770,501.0,582.3,529.1,400.0
5771,441.1,605.2,717.7,880.0
5772,509.3,596.2,531.7,420.0
5773,441.7,496.1,493.0,700.0
5774,383.5,524.2,385.1,320.0
5775,414.0,571.4,553.0,760.0
5776,399.1,404.2,429.0,300.0
5777,414.1,650.1,399.5,580.0
5778,506.8,576.3,573.2,340.0
5779,418.8,469.3,580.8,520.0
5780,443.5,454.4,568.8,280.0
5781,484.8,453.3,464.6,320.0
5782,363.8,607.5,599.2,260.0
5783,488.7,629.1,482.3,520.0
5784,549.1,571.8,454.8,360.0
5785,444.1,563.4,502.7,360.0
5786,487.3,553.1,484.3,760.0
5787,398.3,494.8,480.9,420.0
5788,516.6,500.9,563.3,420.0
5789,386.0,583.6,520.6,540.0
5790,696.2,709.0,768.7,960.0
5791,440.3,501.9,423.0,520.0
5792,384.4,575.1,403.6,360.0
5793,475.5,637.5,477.2,680.0
5794,587.3,673.5,690.2,880.0
5795,751.0,704.3,845.4,900.0
5796,558.6,600.2,399.8,580.0
5797,383.3,454.0,502.2,440.0
5798,595.6,652.0,711.4,640.0
5799,389.0,589.3,471.4,680.0
5800,631.8,679.1,741.1,920.0
5801,486.7,508.9,449.5,760.0
5802,472.4,591.1,468.5,0.0
5803,591.7,610.5,567.9,680.0
5804,434.9,517.3,473.0,540.0
5805,501.1,526.9,557.5,320.0
5806,471.3,508.1,410.8,340.0
5807,563.9,577.3,620.6,400.0
5808,526.9,503.8,437.6,500.0
5809,473.7,539.4,445.8,600.0
5810,427.1,415.9,530.5,780.0
5811,549.1,639.8,549.7,540.0
5812,436.6,536.8,565.0,260.0
5813,429.8,507.4,392.8,360.0
5814,527.1,442.9,522.0,300.0
5815,586.5,696.4,703.8,920.0
5816,495.9,602.4,438.8,320.0
5817,472.4,510.8,626.3,560.0
5818,541.0,625.3,548.5,520.0
5819,410.5,569.3,490.0,580.0
5820,582.1,668.5,425.4,880.0
5821,406.4,612.0,455.8,300.0
5822,563.0,658.2,603.4,660.0
5823,525.2,579.0,569.3,560.0
5824,561.6,632.3,727.5,640.0
5825,523.6,616.8,504.8,640.0
5826,518.2,609.7,578.6,300.0
5827,497.8,616.5,411.3,640.0
5828,382.6,540.1,518.4,260.0
5829,413.2,488.8,464.2,260.0
5830,503.2,633.9,624.4,560.0
5831,532.8,642.4,492.0,780.0
5832,398.7,472.2,555.3,380.0
5833,433.5,546.6,477.4,420.0
5834,459.7,642.0,524.0,760.0
5835,569.7,608.4,440.2,520.0
5836,484.0,603.9,620.1,540.0
5837,491.7,584.3,393.0,280.0
5838,664.7,674.0,713.0,940.0
5839,418.7,617.8,641.7,520.0
5840,524.8,638.4,572.3,620.0
5841,537.8,587.8,477.8,480.0
5842,407.9,424.9,448.5,520.0
5843,458.0,574.5,554.0,460.0
5844,423.3,561.8,506.2,560.0
5845,525.0,661.2,731.7,680.0
5846,403.5,534.2,373.0,500.0
5847,661.1,620.1,737.5,840.0
5848,507.8,630.9,419.8,520.0
5849,600.3,705.2,694.9,660.0
5850,438.7,592.9,450.7,620.0
5851,602.4,658.0,625.2,780.0
5852,437.9,507.2,454.5,660.0
5853,511.2,513.2,435.6,520.0
5854,370.4,613.8,527.6,0.0
5855,504.0,589.8,589.7,740.0
5856,510.7,651.2,598.2,780.0
5857,570.5,443.3,455.5,560.0
5858,435.3,551.8,507.2,480.0
5859,476.3,590.0,452.7,560.0
5860,438.9,583.3,580.1,580.0
5861,549.7,514.5,666.7,420.0
5862,558.3,602.7,633.9,560.0
5863,483.9,561.8,553.2,700.0
5864,594.8,659.1,520.0,760.0
5865,582.7,604.5,508.0,360.0
5866,520.4,613.7,744.3,520.0
5867,502.9,545.4,562.8,440.0
5868,581.2,514.9,509.8,320.0
5869,500.8,601.9,414.0,480.0
5870,483.6,614.8,387.2,500.0
5871,447.6,472.6,521.8,340.0
5872,576.6,684.7,489.2,720.0
5873,407.9,525.9,382.7,500.0
5874,446.9,611.2,526.2,400.0
5875,482.8,517.0,491.6,320.0
5876,463.6,579.5,481.4,820.0
5877,594.0,634.3,676.2,640.0
5878,478.1,578.7,618.0,460.0
5879,440.8,528.2,500.9,400.0
5880,563.0,666.8,588.0,700.0
5881,531.7,649.9,632.9,560.0
5882,394.0,594.9,416.4,500.0
5883,587.3,608.6,552.2,700.0
5884,406.1,628.9,700.2,640.0
5885,497.3,624.9,556.6,680.0
5886,526.8,618.0,594.2,540.0
5887,507.5,617.1,465.2,380.0
5888,397.4,485.2,449.5,240.0
5889,379.4,597.3,533.0,320.0
5890,546.5,550.7,567.6,560.0
5891,512.6,567.1,490.3,500.0
5892,505.1,635.5,457.9,360.0
5893,400.9,448.0,507.5,340.0
5894,468.6,637.4,563.1,860.0
5895,385.8,559.5,596.7,640.0
5896,453.3,526.1,474.3,980.0
5897,409.9,591.7,613.8,620.0
5898,651.6,677.2,725.0,460.0
5899,476.2,484.5,514.9,540.0
5900,590.2,681.3,703.9,740.0
5901,551.2,608.5,608.9,620.0
5902,428.4,421.9,455.1,480.0
5903,553.0,500.4,575.9,340.0
5904,432.3,635.2,579.1,700.0
5905,531.3,624.0,472.9,360.0
5906,510.2,550.6,561.4,520.0
5907,606.0,660.5,702.7,560.0
5908,627.0,652.3,736.4,920.0
5909,406.7,549.8,392.6,340.0
5910,562.5,595.7,547.6,400.0
5911,378.0,453.2,534.3,320.0
5912,637.5,664.7,535.5,580.0
5913,607.1,666.3,598.4,860.0
5914,506.6,436.3,491.7,560.0
5915,482.8,596.1,595.2,740.0
5916,470.9,639.8,525.3,480.0
5917,437.4,548.7,571.1,420.0
5918,441.4,499.4,547.1,460.0
5919,434.5,521.3,456.6,440.0
5920,561.9,673.6,747.3,620.0
5921,444.5,551.5,411.0,460.0
5922,366.4,601.5,477.1,360.0
5923,764.3,707.0,874.4,960.0
5924,537.8,628.9,502.1,420.0
5925,557.9,527.3,771.1,420.0
5926,474.0,631.6,521.2,520.0
5927,521.2,404.5,471.1,360.0
5928,553.3,688.6,634.3,720.0
5929,497.8,638.0,529.3,400.0
5930,410.5,452.0,520.3,620.0
5931,518.4,550.3,382.3,480.0
5932,660.5,709.5,665.2,840.0
5933,486.9,631.9,558.2,600.0
5934,530.6,463.6,475.2,360.0
5935,522.4,634.8,659.3,620.0
5936,419.1,525.6,508.0,500.0
5937,455.6,557.8,530.9,580.0
5938,474.1,554.8,526.7,680.0
5939,488.5,496.2,434.7,460.0
5940,620.9,685.5,698.6,620.0
5941,579.0,618.8,529.3,680.0
5942,534.3,636.3,629.3,560.0
5943,425.7,556.2,548.9,320.0
5944,518.9,562.0,392.6,600.0
5945,526.2,655.9,547.3,500.0
5946,486.5,414.9,463.2,520.0
5947,515.0,528.9,499.7,340.0
5948,458.2,575.5,494.1,440.0
5949,513.6,615.1,538.6,700.0
5950,542.7,596.2,488.2,540.0
5951,587.8,620.9,463.6,540.0
5952,532.2,580.1,497.5,560.0
5953,428.2,581.8,453.8,360.0
5954,524.3,636.0,478.5,380.0
5955,634.2,467.2,569.4,520.0
5956,438.8,552.2,452.7,560.0
5957,436.2,598.3,497.2,580.0
5958,402.4,545.0,462.2,560.0
5959,455.9,566.4,486.4,660.0
5960,642.4,712.2,792.1,740.0
5961,573.9,660.6,545.9,380.0
5962,566.7,622.5,607.5,700.0
5963,384.9,619.8,557.5,560.0
5964,567.2,425.3,575.5,360.0
5965,430.7,609.1,520.3,480.0
5966,555.5,675.2,504.0,520.0
5967,413.3,531.7,466.8,680.0
5968,387.1,408.2,441.9,520.0
5969,584.3,682.4,449.5,540.0
5970,482.6,452.7,488.0,380.0
5971,382.8,467.0,386.2,0.0
5972,455.4,629.2,514.4,560.0
5973,473.7,458.3,443.7,360.0
5974,509.9,574.2,459.6,540.0
5975,523.8,496.1,444.8,400.0
5976,529.9,628.8,599.2,500.0
5977,447.4,631.4,549.0,340.0
5978,435.2,467.0,489.3,460.0
5979,475.8,458.3,442.7,340.0
5980,545.1,671.1,643.2,640.0
5981,534.9,607.8,577.7,340.0
5982,525.3,628.1,709.7,740.0
5983,564.5,565.9,407.6,660.0
5984,607.5,676.3,650.6,600.0
5985,490.5,500.4,488.5,400.0
5986,491.6,437.9,465.8,280.0
5987,442.4,612.2,576.9,360.0
5988,394.7,514.1,477.5,500.0
5989,603.8,682.0,683.0,660.0
5990,560.2,665.7,730.4,560.0
5991,430.8,596.2,380.7,0.0
5992,584.2,654.7,654.7,480.0
5993,489.3,619.6,537.7,560.0
5994,489.3,623.5,485.9,760.0
5995,432.7,414.6,504.3,280.0
5996,418.3,459.5,518.1,480.0
5997,468.1,608.3,464.7,440.0
5998,495.0,538.9,458.6,340.0
5999,529.3,635.8,496.5,600.0
6000,460.5,653.5,618.7,320.0
6001,378.8,494.9,396.0,460.0
6002,403.2,439.5,383.0,0.0
6003,525.3,643.6,680.8,520.0
6004,427.3,445.9,547.8,520.0
6005,508.1,652.4,719.7,540.0
6006,431.8,434.5,412.5,280.0
6007,485.9,644.4,533.9,580.0
6008,432.1,630.3,412.0,400.0
6009,519.3,639.2,761.8,740.0
6010,428.2,480.6,556.2,480.0
6011,575.3,504.5,429.4,360.0
6012,512.0,518.7,435.0,360.0
6013,469.6,625.1,509.5,420.0
6014,567.5,671.1,689.2,780.0
6015,481.7,525.8,477.5,320.0
6016,497.4,460.4,375.4,300.0
6017,597.8,610.4,584.1,600.0
6018,552.4,658.0,615.9,660.0
6019,442.0,432.2,403.4,0.0
6020,478.2,655.9,493.5,600.0
6021,489.9,544.7,507.3,340.0
6022,377.4,585.2,690.5,520.0
6023,437.7,471.9,409.0,340.0
6024,440.1,595.2,515.5,340.0
6025,371.3,429.4,376.3,560.0
6026,430.0,547.4,444.0,280.0
6027,542.2,645.6,663.6,640.0
6028,436.0,584.4,571.0,560.0
6029,431.0,481.4,386.8,360.0
6030,654.6,655.6,685.9,840.0
6031,554.8,652.4,527.5,580.0
6032,411.0,464.2,564.7,360.0
6033,441.8,455.2,454.1,540.0
6034,391.9,524.2,494.7,520.0
6035,472.1,588.1,551.3,640.0
6036,431.1,567.3,491.1,360.0
6037,582.2,641.5,608.9,920.0
6038,617.8,630.7,739.6,660.0
6039,569.6,652.7,609.4,900.0
6040,450.4,538.1,512.3,240.0
6041,529.6,705.7,692.1,740.0
6042,442.3,563.6,485.5,400.0
6043,456.6,456.1,406.9,340.0
6044,550.3,610.8,548.1,400.0
6045,431.5,690.4,648.5,620.0
6046,502.7,626.7,672.5,580.0
6047,539.6,628.0,550.6,360.0
6048,465.7,468.7,433.5,400.0
6049,519.4,594.9,464.0,360.0
6050,580.8,617.2,647.0,780.0
6051,443.7,427.1,395.0,320.0
6052,480.8,580.2,412.4,340.0
6053,507.3,583.6,663.8,500.0
6054,602.2,651.4,517.6,660.0
6055,401.2,486.7,379.1,440.0
6056,420.0,591.7,530.5,620.0
6057,600.6,677.8,634.7,900.0
6058,398.7,563.9,375.0,340.0
6059,582.6,677.0,703.2,820.0
6060,404.0,543.8,432.6,380.0
6061,605.8,630.7,517.6,800.0
6062,459.4,455.4,557.0,360.0
6063,514.8,631.1,432.1,560.0
6064,404.8,496.4,489.8,580.0
6065,501.8,616.6,453.9,440.0
6066,477.6,475.8,490.4,380.0
6067,393.4,589.9,515.7,300.0
6068,395.5,545.5,415.2,360.0
6069,477.6,579.6,420.3,520.0
6070,529.4,613.6,491.5,520.0
6071,461.9,582.3,485.9,300.0
6072,429.7,559.6,417.6,320.0
6073,717.3,741.2,817.1,940.0
6074,542.7,613.2,585.0,720.0
6075,381.2,560.5,478.9,440.0
6076,591.2,647.6,575.9,440.0
6077,491.3,460.6,489.7,340.0
6078,421.8,493.9,463.4,580.0
6079,605.9,650.7,708.9,880.0
6080,606.2,663.5,463.1,640.0
6081,496.1,609.7,630.6,500.0
6082,367.5,558.4,411.1,320.0
6083,548.8,645.0,508.4,520.0
6084,474.8,593.6,576.9,760.0
6085,496.2,585.5,427.9,540.0
6086,689.1,667.6,818.4,880.0
6087,553.9,650.4,676.1,680.0
6088,615.9,695.0,722.8,940.0
6089,483.0,613.3,501.3,360.0
6090,514.7,637.4,527.9,520.0
6091,481.8,633.7,590.5,600.0
6092,477.6,610.8,550.1,420.0
6093,708.9,680.1,786.5,800.0
6094,505.6,616.8,411.8,540.0
6095,554.6,697.1,680.1,640.0
6096,608.5,654.7,577.1,820.0
6097,433.7,530.2,496.2,400.0
6098,389.4,540.1,429.4,360.0
6099,522.4,582.4,565.8,640.0
6100,510.0,439.7,499.7,440.0
6101,628.7,667.6,771.6,560.0
6102,395.4,634.1,410.2,320.0
6103,447.5,506.6,676.5,320.0
6104,530.4,597.2,445.7,320.0
6105,589.5,703.0,659.5,640.0
6106,492.9,551.9,524.3,400.0
6107,442.3,552.3,457.5,560.0
6108,546.9,713.5,676.1,360.0
6109,454.9,535.9,423.2,600.0
6110,422.4,660.3,446.0,880.0
6111,616.0,647.0,592.8,640.0
6112,673.2,678.4,776.6,760.0
6113,578.2,666.8,583.0,580.0
6114,466.8,517.7,428.2,540.0
6115,456.4,404.9,484.9,620.0
6116,452.8,598.0,498.3,640.0
6117,392.6,462.8,493.6,720.0
6118,515.1,673.9,548.1,360.0
6119,427.4,540.7,417.1,0.0
6120,442.9,499.6,549.8,480.0
6121,588.7,653.5,626.1,740.0
6122,453.6,534.5,424.3,280.0
6123,462.5,611.5,717.7,420.0
6124,553.4,572.3,499.0,520.0
6125,403.5,573.2,490.4,480.0
6126,408.7,603.1,464.2,400.0
6127,573.0,678.5,636.8,640.0
6128,524.0,606.7,577.6,480.0
6129,432.4,485.4,454.0,380.0
6130,401.4,582.3,615.2,660.0
6131,551.1,623.7,511.5,620.0
6132,454.3,453.3,431.9,560.0
6133,735.3,769.3,890.5,980.0
6134,411.8,588.2,453.2,360.0
6135,483.8,438.9,598.1,520.0
6136,671.9,697.9,793.9,840.0
6137,499.2,454.1,408.4,520.0
6138,565.9,688.2,489.0,880.0
